household_id,income_bracket,household_size,has_children,is_glp1_user,glp1_start_month,discontinued
11673,50-75K,5,False,True,9.0,True
11674,125K+,3,False,False,,False
11675,<50K,5,True,False,,False
11676,<50K,1,True,False,,False
11677,50-75K,3,False,False,,False
11678,75-100K,1,False,False,,False
11679,75-100K,3,True,False,,False
11680,<50K,2,False,False,,False
11681,<50K,1,True,True,9.0,False
11682,50-75K,2,False,False,,False
11683,75-100K,2,True,False,,False
11684,50-75K,3,True,False,,False
11685,125K+,3,True,False,,False
11686,50-75K,3,False,False,,False
11687,<50K,5,False,False,,False
11688,100-125K,2,False,True,2.0,False
11689,50-75K,2,True,False,,False
11690,75-100K,4,False,False,,False
11691,50-75K,2,True,False,,False
11692,75-100K,1,True,False,,False
11693,100-125K,4,False,False,,False
11694,125K+,1,False,False,,False
11695,50-75K,1,False,False,,False
11696,50-75K,1,False,False,,False
11697,50-75K,1,True,False,,False
11698,125K+,1,False,False,,False
11699,125K+,1,True,False,,False
11700,<50K,2,True,False,,False
11701,<50K,1,True,False,,False
11702,75-100K,1,False,False,,False
11703,<50K,3,False,False,,False
11704,50-75K,1,True,False,,False
11705,<50K,1,True,False,,False
11706,75-100K,2,False,False,,False
11707,125K+,2,False,False,,False
11708,125K+,2,False,False,,False
11709,50-75K,2,True,False,,False
11710,75-100K,3,False,True,8.0,True
11711,125K+,2,False,False,,False
11712,<50K,5,False,False,,False
11713,100-125K,2,True,True,5.0,False
11714,50-75K,2,False,False,,False
11715,<50K,1,True,False,,False
11716,50-75K,3,False,False,,False
11717,<50K,1,True,False,,False
11718,100-125K,2,False,False,,False
11719,50-75K,2,True,False,,False
11720,50-75K,3,False,False,,False
11721,<50K,4,False,False,,False
11722,125K+,5,False,False,,False
11723,75-100K,1,False,False,,False
11724,75-100K,1,True,False,,False
11725,75-100K,4,True,False,,False
11726,50-75K,2,False,True,2.0,True
11727,<50K,2,False,False,,False
11728,100-125K,3,True,True,9.0,False
11729,<50K,2,False,False,,False
11730,<50K,5,True,False,,False
11731,100-125K,2,False,False,,False
11732,<50K,2,True,False,,False
11733,50-75K,2,True,False,,False
11734,75-100K,4,False,False,,False
11735,50-75K,2,False,False,,False
11736,100-125K,3,True,False,,False
11737,75-100K,5,False,False,,False
11738,75-100K,2,False,False,,False
11739,100-125K,2,True,False,,False
11740,50-75K,3,False,False,,False
11741,50-75K,3,False,False,,False
11742,50-75K,1,False,False,,False
11743,50-75K,2,False,False,,False
11744,125K+,3,True,False,,False
11745,100-125K,2,True,False,,False
11746,<50K,3,False,False,,False
11747,<50K,2,False,True,4.0,False
11748,<50K,5,False,False,,False
11749,50-75K,2,True,False,,False
11750,<50K,1,False,False,,False
11751,75-100K,2,True,False,,False
11752,125K+,2,True,False,,False
11753,100-125K,2,False,False,,False
11754,<50K,1,False,True,5.0,False
11755,50-75K,3,True,False,,False
11756,75-100K,2,True,False,,False
11757,100-125K,3,False,False,,False
11758,125K+,3,False,False,,False
11759,125K+,3,False,False,,False
11760,75-100K,2,False,False,,False
11761,100-125K,2,True,False,,False
11762,<50K,2,True,False,,False
11763,75-100K,4,False,False,,False
11764,50-75K,4,False,True,7.0,True
11765,50-75K,2,False,False,,False
11766,75-100K,1,False,False,,False
11767,50-75K,1,False,False,,False
11768,<50K,2,True,False,,False
11769,<50K,2,False,False,,False
11770,<50K,3,True,False,,False
11771,<50K,2,False,False,,False
11772,<50K,3,False,False,,False
11773,50-75K,5,False,False,,False
11774,50-75K,3,False,True,2.0,True
11775,125K+,1,False,True,5.0,True
11776,50-75K,2,False,False,,False
11777,<50K,2,False,False,,False
11778,75-100K,4,True,True,8.0,True
11779,125K+,2,False,False,,False
11780,100-125K,2,True,False,,False
11781,50-75K,2,True,False,,False
11782,75-100K,2,False,False,,False
11783,100-125K,3,False,False,,False
11784,100-125K,1,True,False,,False
11785,75-100K,2,False,False,,False
11786,125K+,1,True,False,,False
11787,125K+,2,False,False,,False
11788,75-100K,3,False,False,,False
11789,50-75K,1,False,False,,False
11790,75-100K,2,True,False,,False
11791,100-125K,3,True,False,,False
11792,<50K,3,True,False,,False
11793,125K+,1,True,False,,False
11794,<50K,2,False,False,,False
11795,75-100K,1,False,False,,False
11796,125K+,1,False,True,12.0,False
11797,50-75K,2,False,True,11.0,True
11798,75-100K,1,False,False,,False
11799,<50K,5,True,False,,False
11800,50-75K,1,True,False,,False
11801,<50K,3,False,False,,False
11802,50-75K,4,False,False,,False
11803,50-75K,5,False,True,1.0,False
11804,125K+,2,False,False,,False
11805,125K+,4,True,False,,False
11806,<50K,5,False,False,,False
11807,100-125K,1,False,False,,False
11808,<50K,2,False,False,,False
11809,<50K,1,False,False,,False
11810,<50K,2,False,False,,False
11811,125K+,2,False,False,,False
11812,125K+,1,False,False,,False
11813,<50K,4,False,False,,False
11814,<50K,1,False,False,,False
11815,50-75K,4,True,True,12.0,False
11816,75-100K,1,False,False,,False
11817,75-100K,3,False,False,,False
11818,50-75K,1,False,False,,False
11819,100-125K,1,True,False,,False
11820,50-75K,3,False,False,,False
11821,125K+,2,False,False,,False
11822,75-100K,2,True,False,,False
11823,50-75K,4,True,False,,False
11824,100-125K,1,False,False,,False
11825,100-125K,4,False,False,,False
11826,50-75K,1,False,False,,False
11827,50-75K,1,False,False,,False
11828,125K+,1,False,False,,False
11829,<50K,5,False,True,11.0,False
11830,<50K,1,False,False,,False
11831,50-75K,4,False,False,,False
11832,100-125K,5,False,False,,False
11833,100-125K,2,False,True,8.0,False
11834,125K+,3,False,True,2.0,False
11835,75-100K,3,False,False,,False
11836,<50K,2,False,False,,False
11837,75-100K,1,False,True,4.0,True
11838,100-125K,2,False,False,,False
11839,<50K,3,True,False,,False
11840,<50K,3,False,False,,False
11841,<50K,1,False,False,,False
11842,75-100K,1,False,False,,False
11843,125K+,4,False,False,,False
11844,100-125K,1,True,True,11.0,True
11845,125K+,3,False,True,12.0,False
11846,<50K,1,False,False,,False
11847,125K+,4,False,False,,False
11848,100-125K,4,False,False,,False
11849,50-75K,2,False,False,,False
11850,125K+,1,False,False,,False
11851,50-75K,2,False,False,,False
11852,125K+,2,True,False,,False
11853,125K+,2,True,False,,False
11854,100-125K,3,False,False,,False
11855,75-100K,1,False,False,,False
11856,<50K,2,False,False,,False
11857,75-100K,3,True,False,,False
11858,50-75K,3,False,False,,False
11859,100-125K,2,False,False,,False
11860,100-125K,3,False,False,,False
11861,125K+,3,True,False,,False
11862,<50K,2,True,False,,False
11863,100-125K,1,False,False,,False
11864,125K+,1,True,True,3.0,False
11865,100-125K,4,False,False,,False
11866,<50K,4,False,False,,False
11867,<50K,3,False,False,,False
11868,<50K,1,True,False,,False
11869,75-100K,2,True,True,2.0,False
11870,75-100K,4,False,False,,False
11871,125K+,2,False,False,,False
11872,50-75K,1,False,True,10.0,False
11873,50-75K,2,True,False,,False
11874,75-100K,4,False,False,,False
11875,125K+,1,True,False,,False
11876,125K+,2,False,False,,False
11877,100-125K,3,True,False,,False
11878,50-75K,2,False,False,,False
11879,75-100K,3,True,False,,False
11880,125K+,3,False,False,,False
11881,75-100K,1,False,True,10.0,True
11882,<50K,1,False,False,,False
11883,<50K,2,True,False,,False
11884,<50K,1,False,False,,False
11885,100-125K,3,False,False,,False
11886,<50K,3,False,True,2.0,False
11887,50-75K,1,False,False,,False
11888,50-75K,2,False,False,,False
11889,75-100K,2,True,False,,False
11890,50-75K,1,False,False,,False
11891,100-125K,2,True,True,10.0,False
11892,<50K,4,False,False,,False
11893,<50K,2,False,False,,False
11894,75-100K,2,False,False,,False
11895,50-75K,1,False,False,,False
11896,50-75K,1,True,False,,False
11897,<50K,1,False,False,,False
11898,125K+,3,False,False,,False
11899,100-125K,2,True,True,6.0,False
11900,<50K,1,False,False,,False
11901,<50K,3,False,False,,False
11902,125K+,1,False,False,,False
11903,100-125K,1,False,True,3.0,False
11904,50-75K,2,False,False,,False
11905,100-125K,2,False,False,,False
11906,100-125K,2,False,False,,False
11907,100-125K,2,True,False,,False
11908,75-100K,2,False,True,10.0,False
11909,50-75K,4,False,False,,False
11910,<50K,4,True,False,,False
11911,125K+,4,False,True,4.0,False
11912,75-100K,4,True,False,,False
11913,<50K,2,True,False,,False
11914,125K+,3,False,False,,False
11915,125K+,2,True,False,,False
11916,125K+,3,False,False,,False
11917,125K+,2,False,True,4.0,True
11918,125K+,1,True,False,,False
11919,50-75K,4,True,False,,False
11920,125K+,3,True,False,,False
11921,125K+,4,True,False,,False
11922,50-75K,1,True,False,,False
11923,<50K,1,False,False,,False
11924,125K+,2,False,False,,False
11925,50-75K,2,True,False,,False
11926,125K+,1,False,True,2.0,True
11927,<50K,2,True,False,,False
11928,<50K,1,False,False,,False
11929,50-75K,1,True,True,4.0,True
11930,50-75K,3,True,False,,False
11931,100-125K,4,False,True,2.0,True
11932,75-100K,1,False,False,,False
11933,<50K,2,False,True,4.0,False
11934,<50K,1,False,False,,False
11935,50-75K,1,True,False,,False
11936,<50K,3,False,False,,False
11937,100-125K,3,False,False,,False
11938,50-75K,4,True,False,,False
11939,<50K,2,False,False,,False
11940,75-100K,4,False,False,,False
11941,<50K,1,False,False,,False
11942,<50K,1,False,False,,False
11943,50-75K,1,False,False,,False
11944,125K+,4,False,False,,False
11945,125K+,1,False,True,8.0,True
11946,125K+,1,False,True,9.0,False
11947,50-75K,2,False,False,,False
11948,50-75K,1,False,False,,False
11949,75-100K,1,False,False,,False
11950,100-125K,1,False,False,,False
11951,125K+,1,False,True,4.0,False
11952,<50K,3,False,False,,False
11953,<50K,2,True,True,4.0,True
11954,100-125K,1,False,False,,False
11955,125K+,1,False,False,,False
11956,125K+,4,False,False,,False
11957,100-125K,2,False,False,,False
11958,125K+,3,False,False,,False
11959,75-100K,2,True,True,7.0,False
11960,125K+,1,False,False,,False
11961,125K+,5,True,False,,False
11962,125K+,2,False,False,,False
11963,50-75K,1,True,False,,False
11964,<50K,2,False,False,,False
11965,75-100K,2,False,False,,False
11966,50-75K,1,False,True,1.0,False
11967,125K+,5,False,False,,False
11968,<50K,4,False,False,,False
11969,50-75K,1,False,False,,False
11970,100-125K,2,False,False,,False
11971,<50K,3,True,False,,False
11972,50-75K,1,True,True,7.0,False
11973,50-75K,2,True,False,,False
11974,75-100K,3,False,False,,False
11975,<50K,3,True,False,,False
11976,125K+,3,False,False,,False
11977,50-75K,3,True,False,,False
11978,125K+,5,False,True,9.0,False
11979,50-75K,2,False,False,,False
11980,50-75K,4,False,False,,False
11981,<50K,1,False,False,,False
11982,<50K,2,False,False,,False
11983,75-100K,1,True,False,,False
11984,<50K,3,False,False,,False
11985,50-75K,1,False,False,,False
11986,75-100K,4,True,False,,False
11987,50-75K,3,True,False,,False
11988,<50K,1,False,False,,False
11989,100-125K,3,True,False,,False
11990,125K+,4,False,False,,False
11991,<50K,3,True,False,,False
11992,<50K,1,False,False,,False
11993,125K+,4,False,False,,False
11994,<50K,3,False,False,,False
11995,125K+,2,False,False,,False
11996,<50K,2,False,False,,False
11997,125K+,2,False,False,,False
11998,50-75K,4,False,False,,False
11999,125K+,1,False,False,,False
12000,50-75K,1,False,False,,False
12001,75-100K,4,False,False,,False
12002,<50K,1,False,False,,False
12003,50-75K,4,True,False,,False
12004,100-125K,2,True,True,4.0,True
12005,75-100K,2,False,False,,False
12006,125K+,1,True,False,,False
12007,50-75K,4,False,False,,False
12008,125K+,3,False,True,2.0,False
12009,50-75K,4,True,False,,False
12010,125K+,3,False,False,,False
12011,125K+,1,False,True,4.0,True
12012,50-75K,2,False,False,,False
12013,125K+,2,False,True,2.0,False
12014,125K+,2,False,False,,False
12015,<50K,4,False,False,,False
12016,75-100K,2,True,False,,False
12017,<50K,3,False,False,,False
12018,125K+,5,False,False,,False
12019,<50K,1,True,False,,False
12020,<50K,4,True,False,,False
12021,50-75K,2,False,False,,False
12022,75-100K,3,True,False,,False
12023,125K+,2,False,True,10.0,False
12024,125K+,2,False,False,,False
12025,50-75K,1,False,False,,False
12026,<50K,5,False,False,,False
12027,100-125K,4,False,False,,False
12028,75-100K,1,True,False,,False
12029,50-75K,5,True,False,,False
12030,50-75K,2,False,False,,False
12031,75-100K,4,False,False,,False
12032,50-75K,1,True,False,,False
12033,100-125K,2,False,True,7.0,True
12034,75-100K,3,False,False,,False
12035,125K+,1,False,False,,False
12036,75-100K,2,False,False,,False
12037,50-75K,2,True,True,6.0,True
12038,125K+,1,True,False,,False
12039,75-100K,2,False,False,,False
12040,<50K,5,True,False,,False
12041,75-100K,2,False,True,12.0,False
12042,50-75K,1,False,False,,False
12043,125K+,2,False,False,,False
12044,50-75K,3,True,False,,False
12045,100-125K,3,True,True,11.0,False
12046,<50K,3,False,True,2.0,True
12047,50-75K,1,False,False,,False
12048,125K+,2,False,False,,False
12049,100-125K,3,False,False,,False
12050,<50K,4,False,False,,False
12051,50-75K,2,False,False,,False
12052,50-75K,1,False,False,,False
12053,75-100K,2,False,False,,False
12054,100-125K,1,False,False,,False
12055,100-125K,3,True,False,,False
12056,75-100K,1,True,False,,False
12057,100-125K,1,False,False,,False
12058,50-75K,2,True,False,,False
12059,<50K,2,True,False,,False
12060,75-100K,2,False,False,,False
12061,125K+,2,False,False,,False
12062,100-125K,3,False,False,,False
12063,75-100K,2,False,False,,False
12064,75-100K,2,True,False,,False
12065,125K+,2,True,False,,False
12066,50-75K,2,False,False,,False
12067,50-75K,2,False,False,,False
12068,125K+,2,False,False,,False
12069,125K+,3,False,False,,False
12070,50-75K,2,False,True,6.0,False
12071,50-75K,4,True,True,9.0,True
12072,50-75K,2,False,False,,False
12073,<50K,2,False,False,,False
12074,125K+,3,False,False,,False
12075,50-75K,1,True,True,11.0,False
12076,125K+,2,True,False,,False
12077,<50K,2,False,False,,False
12078,75-100K,1,True,False,,False
12079,<50K,2,False,False,,False
12080,100-125K,2,True,True,8.0,True
12081,75-100K,5,True,False,,False
12082,75-100K,4,True,False,,False
12083,<50K,2,False,False,,False
12084,<50K,2,False,False,,False
12085,<50K,1,False,False,,False
12086,50-75K,1,False,False,,False
12087,75-100K,3,False,False,,False
12088,75-100K,1,False,False,,False
12089,75-100K,1,False,False,,False
12090,75-100K,5,False,False,,False
12091,50-75K,4,False,False,,False
12092,50-75K,3,False,False,,False
12093,<50K,4,False,False,,False
12094,125K+,3,False,False,,False
12095,75-100K,1,False,True,9.0,False
12096,<50K,2,False,False,,False
12097,<50K,2,False,False,,False
12098,125K+,2,True,False,,False
12099,100-125K,4,False,False,,False
12100,75-100K,2,False,False,,False
12101,50-75K,1,False,False,,False
12102,50-75K,1,False,False,,False
12103,125K+,1,False,False,,False
12104,100-125K,4,False,False,,False
12105,50-75K,3,True,False,,False
12106,125K+,2,True,False,,False
12107,100-125K,2,False,False,,False
12108,50-75K,3,False,False,,False
12109,50-75K,3,True,False,,False
12110,<50K,2,True,False,,False
12111,<50K,5,False,False,,False
12112,100-125K,5,False,False,,False
12113,50-75K,5,False,False,,False
12114,125K+,3,True,False,,False
12115,125K+,5,False,False,,False
12116,<50K,2,True,True,5.0,False
12117,75-100K,4,False,False,,False
12118,100-125K,4,True,False,,False
12119,100-125K,4,False,False,,False
12120,100-125K,4,True,False,,False
12121,50-75K,2,False,False,,False
12122,50-75K,1,False,False,,False
12123,75-100K,2,True,False,,False
12124,125K+,3,True,False,,False
12125,50-75K,1,False,True,10.0,True
12126,125K+,2,False,False,,False
12127,50-75K,2,True,False,,False
12128,125K+,2,False,False,,False
12129,100-125K,5,False,False,,False
12130,50-75K,3,True,False,,False
12131,75-100K,3,True,False,,False
12132,50-75K,2,False,False,,False
12133,50-75K,4,False,False,,False
12134,<50K,1,True,False,,False
12135,<50K,1,False,False,,False
12136,50-75K,4,True,False,,False
12137,100-125K,3,False,False,,False
12138,75-100K,3,True,False,,False
12139,<50K,2,False,True,2.0,False
12140,125K+,2,False,False,,False
12141,75-100K,2,False,False,,False
12142,125K+,1,False,False,,False
12143,100-125K,2,False,True,5.0,False
12144,<50K,2,False,False,,False
12145,75-100K,2,False,True,10.0,False
12146,75-100K,3,False,False,,False
12147,<50K,5,True,False,,False
12148,<50K,3,False,False,,False
12149,<50K,4,True,False,,False
12150,50-75K,2,False,False,,False
12151,50-75K,2,False,False,,False
12152,75-100K,1,True,False,,False
12153,<50K,1,True,True,3.0,False
12154,100-125K,2,False,False,,False
12155,75-100K,2,False,False,,False
12156,50-75K,4,False,False,,False
12157,<50K,2,False,False,,False
12158,<50K,4,True,False,,False
12159,50-75K,5,False,False,,False
12160,<50K,1,False,False,,False
12161,50-75K,2,False,False,,False
12162,75-100K,3,False,False,,False
12163,75-100K,2,False,False,,False
12164,50-75K,1,True,False,,False
12165,50-75K,4,True,False,,False
12166,75-100K,5,False,False,,False
12167,125K+,3,False,False,,False
12168,100-125K,2,False,False,,False
12169,75-100K,2,False,False,,False
12170,50-75K,2,False,False,,False
12171,50-75K,2,True,False,,False
12172,125K+,2,False,True,11.0,False
12173,<50K,1,True,True,4.0,True
12174,125K+,4,True,False,,False
12175,75-100K,3,True,False,,False
12176,100-125K,3,False,False,,False
12177,<50K,5,True,False,,False
12178,75-100K,2,False,False,,False
12179,75-100K,1,False,True,7.0,False
12180,<50K,4,True,True,2.0,False
12181,50-75K,5,False,False,,False
12182,125K+,2,False,False,,False
12183,75-100K,1,False,False,,False
12184,50-75K,3,True,False,,False
12185,<50K,1,True,False,,False
12186,100-125K,2,False,False,,False
12187,100-125K,1,True,False,,False
12188,75-100K,4,True,False,,False
12189,75-100K,2,False,False,,False
12190,50-75K,4,True,False,,False
12191,75-100K,2,False,False,,False
12192,50-75K,2,False,True,6.0,False
12193,125K+,5,False,False,,False
12194,75-100K,1,False,False,,False
12195,50-75K,2,False,True,11.0,False
12196,50-75K,2,False,False,,False
12197,100-125K,3,False,True,1.0,False
12198,<50K,1,True,False,,False
12199,50-75K,2,False,False,,False
12200,100-125K,3,False,False,,False
12201,50-75K,2,False,False,,False
12202,100-125K,1,False,False,,False
12203,<50K,3,False,False,,False
12204,100-125K,2,True,False,,False
12205,<50K,1,True,False,,False
12206,<50K,2,True,False,,False
12207,125K+,4,True,False,,False
12208,75-100K,1,False,True,10.0,True
12209,50-75K,2,False,False,,False
12210,50-75K,3,False,False,,False
12211,75-100K,1,False,False,,False
12212,75-100K,1,False,False,,False
12213,125K+,2,False,False,,False
12214,125K+,4,False,False,,False
12215,75-100K,1,False,False,,False
12216,50-75K,4,True,True,3.0,True
12217,75-100K,3,False,False,,False
12218,100-125K,2,False,False,,False
12219,<50K,2,False,True,11.0,False
12220,50-75K,5,False,True,7.0,False
12221,<50K,1,True,False,,False
12222,<50K,2,True,False,,False
12223,<50K,2,True,False,,False
12224,75-100K,1,False,False,,False
12225,100-125K,1,False,False,,False
12226,75-100K,1,True,False,,False
12227,50-75K,2,True,False,,False
12228,<50K,1,False,True,11.0,False
12229,75-100K,4,False,False,,False
12230,50-75K,5,False,False,,False
12231,75-100K,1,True,False,,False
12232,125K+,2,False,False,,False
12233,<50K,1,False,False,,False
12234,<50K,1,False,True,12.0,True
12235,75-100K,2,False,False,,False
12236,125K+,2,False,True,5.0,False
12237,100-125K,5,False,False,,False
12238,125K+,2,True,False,,False
12239,50-75K,2,False,False,,False
12240,125K+,1,False,True,12.0,True
12241,<50K,1,False,False,,False
12242,<50K,4,True,True,8.0,False
12243,125K+,1,False,False,,False
12244,125K+,5,False,False,,False
12245,<50K,1,True,True,7.0,True
12246,<50K,2,False,False,,False
12247,<50K,5,False,True,7.0,False
12248,<50K,1,True,False,,False
12249,<50K,2,False,True,1.0,False
12250,125K+,3,False,False,,False
12251,75-100K,1,False,False,,False
12252,100-125K,3,False,False,,False
12253,100-125K,1,False,False,,False
12254,75-100K,1,False,False,,False
12255,100-125K,1,True,False,,False
12256,75-100K,4,False,False,,False
12257,50-75K,1,False,False,,False
12258,75-100K,1,False,False,,False
12259,75-100K,2,False,False,,False
12260,125K+,2,False,False,,False
12261,125K+,2,True,False,,False
12262,50-75K,1,False,False,,False
12263,100-125K,3,False,False,,False
12264,<50K,2,False,False,,False
12265,100-125K,2,False,True,1.0,False
12266,50-75K,1,True,False,,False
12267,<50K,2,False,False,,False
12268,50-75K,3,False,False,,False
12269,75-100K,2,False,False,,False
12270,<50K,1,True,False,,False
12271,125K+,1,False,False,,False
12272,<50K,3,False,True,6.0,True
12273,125K+,5,False,False,,False
12274,100-125K,1,False,False,,False
12275,50-75K,2,False,False,,False
12276,50-75K,1,True,True,8.0,True
12277,100-125K,2,False,False,,False
12278,75-100K,2,False,False,,False
12279,100-125K,4,False,True,3.0,True
12280,50-75K,1,True,False,,False
12281,75-100K,3,False,False,,False
12282,125K+,2,False,False,,False
12283,<50K,4,True,False,,False
12284,50-75K,2,True,False,,False
12285,50-75K,1,False,False,,False
12286,100-125K,5,False,True,8.0,False
12287,100-125K,1,False,False,,False
12288,50-75K,2,False,False,,False
12289,<50K,4,False,False,,False
12290,<50K,1,False,True,8.0,True
12291,50-75K,2,True,False,,False
12292,50-75K,4,True,False,,False
12293,125K+,5,False,False,,False
12294,50-75K,3,False,False,,False
12295,50-75K,1,False,False,,False
12296,125K+,3,False,False,,False
12297,75-100K,3,False,False,,False
12298,75-100K,3,True,False,,False
12299,<50K,4,False,False,,False
12300,50-75K,1,False,False,,False
12301,125K+,1,False,True,1.0,True
12302,75-100K,3,False,True,11.0,False
12303,50-75K,5,False,False,,False
12304,75-100K,2,False,False,,False
12305,125K+,5,False,False,,False
12306,50-75K,5,False,False,,False
12307,75-100K,4,False,False,,False
12308,125K+,4,False,False,,False
12309,<50K,4,True,False,,False
12310,100-125K,4,False,True,5.0,False
12311,75-100K,3,False,False,,False
12312,100-125K,1,True,False,,False
12313,50-75K,1,False,False,,False
12314,50-75K,1,False,False,,False
12315,100-125K,1,False,False,,False
12316,<50K,1,False,False,,False
12317,50-75K,4,True,False,,False
12318,<50K,3,False,False,,False
12319,<50K,2,True,False,,False
12320,125K+,4,False,False,,False
12321,50-75K,2,False,False,,False
12322,125K+,1,False,False,,False
12323,<50K,4,False,True,9.0,False
12324,75-100K,2,False,False,,False
12325,<50K,3,False,False,,False
12326,100-125K,2,True,False,,False
12327,100-125K,2,True,False,,False
12328,<50K,4,True,False,,False
12329,125K+,1,False,True,11.0,True
12330,<50K,5,False,False,,False
12331,75-100K,1,False,False,,False
12332,125K+,2,False,False,,False
12333,125K+,4,False,False,,False
12334,125K+,5,False,False,,False
12335,50-75K,1,False,False,,False
12336,<50K,1,True,False,,False
12337,<50K,3,False,False,,False
12338,75-100K,1,True,True,10.0,False
12339,100-125K,2,False,True,10.0,True
12340,<50K,4,False,False,,False
12341,75-100K,2,False,True,11.0,False
12342,50-75K,1,False,False,,False
12343,50-75K,2,False,False,,False
12344,75-100K,4,False,False,,False
12345,50-75K,2,False,False,,False
12346,100-125K,3,True,False,,False
12347,<50K,2,False,False,,False
12348,100-125K,1,False,False,,False
12349,<50K,1,False,False,,False
12350,<50K,2,True,False,,False
12351,75-100K,2,True,False,,False
12352,125K+,2,False,False,,False
12353,50-75K,3,True,False,,False
12354,50-75K,3,False,False,,False
12355,75-100K,1,False,True,12.0,False
12356,<50K,3,False,False,,False
12357,100-125K,3,True,True,3.0,False
12358,100-125K,1,False,False,,False
12359,<50K,1,False,False,,False
12360,50-75K,3,False,False,,False
12361,100-125K,2,False,False,,False
12362,50-75K,1,False,False,,False
12363,75-100K,1,False,False,,False
12364,<50K,1,False,True,9.0,True
12365,75-100K,5,True,False,,False
12366,<50K,3,True,False,,False
12367,125K+,2,False,False,,False
12368,50-75K,5,True,False,,False
12369,50-75K,2,False,True,11.0,False
12370,125K+,3,False,True,9.0,False
12371,<50K,2,False,True,1.0,False
12372,50-75K,2,False,False,,False
12373,50-75K,1,False,False,,False
12374,50-75K,2,True,True,2.0,True
12375,125K+,1,False,False,,False
12376,100-125K,1,True,False,,False
12377,<50K,1,False,False,,False
12378,100-125K,2,True,False,,False
12379,75-100K,4,False,False,,False
12380,125K+,2,True,False,,False
12381,50-75K,4,False,False,,False
12382,75-100K,3,False,False,,False
12383,75-100K,2,True,False,,False
12384,75-100K,1,False,False,,False
12385,50-75K,4,False,False,,False
12386,<50K,1,False,False,,False
12387,100-125K,3,False,True,3.0,False
12388,50-75K,2,False,True,4.0,True
12389,125K+,2,True,False,,False
12390,50-75K,1,True,False,,False
12391,100-125K,2,False,False,,False
12392,125K+,4,False,False,,False
12393,75-100K,4,False,False,,False
12394,125K+,5,False,False,,False
12395,125K+,2,False,False,,False
12396,50-75K,2,False,False,,False
12397,75-100K,1,True,False,,False
12398,<50K,5,True,False,,False
12399,75-100K,2,False,False,,False
12400,50-75K,2,True,False,,False
12401,100-125K,4,False,False,,False
12402,75-100K,2,False,False,,False
12403,50-75K,2,False,False,,False
12404,50-75K,1,True,True,12.0,False
12405,125K+,2,False,False,,False
12406,<50K,4,False,False,,False
12407,<50K,2,False,False,,False
12408,<50K,1,False,False,,False
12409,125K+,1,True,False,,False
12410,125K+,2,False,False,,False
12411,75-100K,2,False,False,,False
12412,125K+,1,False,True,5.0,False
12413,<50K,2,True,False,,False
12414,125K+,2,False,False,,False
12415,<50K,3,False,False,,False
12416,<50K,1,False,False,,False
12417,<50K,3,True,False,,False
12418,75-100K,2,False,False,,False
12419,100-125K,2,True,False,,False
12420,50-75K,5,False,True,5.0,False
12421,125K+,1,False,False,,False
12422,50-75K,2,False,False,,False
12423,<50K,2,True,False,,False
12424,50-75K,2,False,False,,False
12425,100-125K,2,False,False,,False
12426,125K+,1,False,False,,False
12427,50-75K,3,False,False,,False
12428,75-100K,3,False,False,,False
12429,50-75K,3,False,False,,False
12430,75-100K,1,False,False,,False
12431,125K+,2,False,False,,False
12432,<50K,3,True,False,,False
12433,125K+,1,True,True,10.0,False
12434,75-100K,3,False,True,11.0,True
12435,50-75K,1,True,False,,False
12436,125K+,2,False,False,,False
12437,75-100K,4,False,False,,False
12438,50-75K,3,True,False,,False
12439,<50K,3,True,False,,False
12440,50-75K,4,True,False,,False
12441,125K+,3,True,False,,False
12442,75-100K,2,False,False,,False
12443,125K+,5,False,False,,False
12444,50-75K,3,False,False,,False
12445,<50K,2,True,False,,False
12446,<50K,2,False,False,,False
12447,75-100K,4,True,False,,False
12448,125K+,2,False,False,,False
12449,100-125K,1,True,False,,False
12450,50-75K,1,False,False,,False
12451,125K+,1,True,False,,False
12452,100-125K,2,False,True,5.0,False
12453,<50K,4,True,False,,False
12454,100-125K,3,True,False,,False
12455,50-75K,1,False,False,,False
12456,<50K,3,False,False,,False
12457,50-75K,2,False,True,3.0,True
12458,50-75K,2,False,False,,False
12459,50-75K,2,False,False,,False
12460,50-75K,4,False,False,,False
12461,<50K,2,False,False,,False
12462,100-125K,1,False,True,6.0,True
12463,125K+,2,True,False,,False
12464,100-125K,3,False,False,,False
12465,50-75K,3,False,False,,False
12466,50-75K,1,False,False,,False
12467,<50K,1,False,False,,False
12468,<50K,3,False,False,,False
12469,75-100K,3,False,False,,False
12470,75-100K,2,True,False,,False
12471,100-125K,4,True,False,,False
12472,100-125K,5,True,False,,False
12473,50-75K,1,False,False,,False
12474,50-75K,2,True,False,,False
12475,100-125K,1,False,False,,False
12476,50-75K,3,True,True,4.0,False
12477,<50K,2,True,False,,False
12478,50-75K,1,True,True,9.0,False
12479,50-75K,3,True,False,,False
12480,<50K,4,False,False,,False
12481,125K+,1,False,False,,False
12482,125K+,1,False,False,,False
12483,<50K,2,False,False,,False
12484,<50K,2,False,False,,False
12485,100-125K,4,False,False,,False
12486,<50K,2,False,False,,False
12487,50-75K,2,False,False,,False
12488,<50K,4,True,False,,False
12489,50-75K,2,False,False,,False
12490,100-125K,2,True,True,12.0,False
12491,100-125K,2,False,False,,False
12492,<50K,4,False,False,,False
